customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,CLTV,ChurnReason,Count,Country,State,City,ZipCode,LatLong,Latitude,Longitude,Age,Under30,Married,ReferredaFriend,NumberofReferrals,Offer,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,StreamingMusic,PremiumTechSupport,UnlimitedData,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnCategory
7102-JJVTX,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,48.6,422.3,No,0,4562,,1,United States,California,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,31,No,Yes,Yes,9,Offer E,30.07,30,No,No,Yes,20.45,0,270.63,672.48,3,Stayed,0
8626-PTQGE,Male,0,No,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,4176.7,No,0,5388,,1,United States,California,Escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,62,No,No,No,0,None,0,18,Yes,Yes,Yes,41.21,0,0,4135.49,3,Stayed,0
4983-CLMLV,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,No,0,4044,,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,30,No,Yes,No,0,None,44.34,71,Yes,Yes,Yes,0,0,2305.68,7443.78,3,Stayed,0
5701-YVSVF,Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.9,880.05,No,0,4413,,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,68,No,Yes,Yes,9,Offer D,29.15,2,No,Yes,Yes,0,0,320.65,1200.7,4,Stayed,0
5697-GOMBF,Female,1,Yes,Yes,28,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.9,973.65,No,0,5444,,1,United States,California,Julian,92036,"32.980678, -116.262854",32.980678,-116.262854,75,No,Yes,Yes,3,None,0,58,No,No,No,0,40,0,1013.65,5,Stayed,0
2739-CACDQ,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.65,1470.05,No,0,3754,,1,United States,California,La Jolla,92037,"32.853743, -117.25034",32.853743,-117.25034,79,No,No,No,0,Offer D,1.06,25,No,No,Yes,0,0,18.02,1488.07,4,Stayed,0
9385-EHGDO,Female,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,739.35,No,0,4177,,1,United States,California,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774,37,No,Yes,Yes,5,None,9.04,0,No,No,No,2.29,0,316.4,1053.46,3,Stayed,0
9498-FIMXL,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,161.95,No,0,5272,,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,31,No,No,No,0,Offer E,31.02,0,No,No,No,0,0,248.16,410.11,4,Stayed,0
2379-GYFLQ,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.9,4422.95,No,0,5316,,1,United States,California,Oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,31,No,No,No,0,None,22.13,22,No,No,Yes,24.08,0,1017.98,5416.85,4,Stayed,0
2088-IEBAU,Female,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,88.15,6148.45,No,0,5531,,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,63,No,No,No,0,None,21.82,2,Yes,Yes,Yes,36.29,0,1483.76,7595.92,3,Stayed,0
7982-VCELR,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,No,0,2807,,1,United States,California,Ramona,92065,"33.044541, -116.833922",33.044541,-116.833922,20,Yes,No,No,0,None,19.64,71,Yes,No,Yes,30.26,0,707.04,4242.43,4,Stayed,0
6035-BXTTY,Female,1,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1830.1,No,0,4045,,1,United States,California,Rancho Santa Fe,92067,"33.012751, -117.200617",33.012751,-117.200617,69,No,No,No,0,None,19.92,14,No,Yes,No,0,10,637.44,2477.54,5,Stayed,0
6885-PKOAM,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,No,0,4487,,1,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,59,No,Yes,Yes,3,None,30.68,18,Yes,Yes,Yes,4.6,0,2178.28,8397.48,3,Stayed,0
7520-HQWJU,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,No,0,4172,,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329,22,Yes,Yes,Yes,6,None,23.2,59,No,No,Yes,41.67,0,1531.2,5998.18,3,Stayed,0
9639-BUJXT,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.5,1328.15,No,0,5997,,1,United States,California,Santee,92071,"32.847336, -116.997605",32.847336,-116.997605,50,No,No,No,0,None,35.35,0,No,No,No,15.62,0,2227.05,3539.58,5,Stayed,0
5924-SNGKP,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,865,No,0,3972,,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,39,No,No,No,0,None,6.61,0,No,No,No,46.78,0,271.01,1089.23,4,Stayed,0
0021-IKXGC,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.1,72.1,No,0,4432,,1,United States,California,San Marcos,92078,"33.119028, -117.166036",33.119028,-117.166036,72,No,No,No,0,Offer E,7.77,22,No,No,Yes,0,0,7.77,79.87,4,Joined,0
8966-SNIZF,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.45,1303.5,No,0,5540,,1,United States,California,Vista,92083,"33.17494, -117.242761",33.17494,-117.242761,26,Yes,Yes,Yes,9,None,23.52,0,No,No,No,14.49,0,1646.4,2935.41,4,Stayed,0
6243-OZGFH,Female,0,No,No,23,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.95,996.85,No,0,3248,,1,United States,California,Vista,92084,"33.22784, -117.200024",33.22784,-117.200024,47,No,No,No,0,None,0,14,Yes,No,No,25.84,40,0,1011.01,3,Stayed,0
4654-DLAMQ,Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),97,6430.9,No,0,4053,,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,69,No,Yes,Yes,9,None,3.76,11,No,No,Yes,0,0,240.64,6671.54,3,Stayed,0
0513-RBGPE,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,2278.75,No,0,5229,,1,United States,California,Rancho Santa Fe,92091,"32.99356, -117.207121",32.99356,-117.207121,57,No,Yes,Yes,6,None,4.5,9,No,Yes,Yes,16.97,0,166.5,2428.28,3,Stayed,0
5160-UXJED,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,44.6,681.4,No,0,2130,,1,United States,California,San Diego,92101,"32.72523, -117.171346",32.72523,-117.171346,27,Yes,No,No,0,None,13.02,73,No,No,Yes,0,0,221.34,902.74,4,Stayed,0
4115-NZRKS,Female,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,No,0,2415,,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,72,No,No,No,0,None,16.36,28,No,No,Yes,0,0,114.52,688.87,5,Stayed,0
3351-NGXYI,Female,1,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.1,889,No,0,2276,,1,United States,California,San Diego,92106,"32.71346, -117.236378",32.71346,-117.236378,70,No,No,No,0,Offer D,9.72,29,No,No,Yes,0,0,155.52,1044.52,3,Stayed,0
8984-EYLLL,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,6823.4,No,0,5682,,1,United States,California,San Diego,92107,"32.741852, -117.243453",32.741852,-117.243453,29,Yes,Yes,Yes,5,None,40.18,30,Yes,Yes,Yes,23.67,0,2571.52,9371.25,4,Stayed,0
9833-TGFHX,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,97.1,4016.75,No,0,2170,,1,United States,California,San Diego,92109,"32.787836, -117.232376",32.787836,-117.232376,62,No,Yes,Yes,1,None,13.23,23,Yes,No,No,46.56,150,555.66,4675.85,3,Stayed,0
9294-TDIPC,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,83.75,No,0,5169,,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938,59,No,No,No,0,Offer E,12.22,0,No,No,No,0,0,61.1,144.85,5,Stayed,0
5229-DTFYB,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,No,0,5584,,1,United States,California,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052,64,No,No,No,0,None,10.26,2,Yes,Yes,Yes,27.09,0,420.66,4352.72,4,Stayed,0
0104-PPXDV,Male,0,Yes,No,58,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),50.3,2878.55,No,0,5232,,1,United States,California,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587,61,No,Yes,Yes,10,None,18.37,18,No,No,Yes,10.23,0,1065.46,3933.78,5,Stayed,0
5176-LMJXE,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.55,945.7,No,0,5404,,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512,34,No,No,No,0,None,44.69,0,No,No,No,0,0,2100.43,3046.13,4,Stayed,0
3583-KRKMD,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,1373.05,No,0,4668,,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,51,No,No,No,0,None,26.84,20,No,Yes,Yes,15.57,0,483.12,1840.6,4,Stayed,0
9069-LGEUL,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.95,1406,No,0,5379,,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,25,Yes,Yes,Yes,5,None,3.67,69,Yes,No,No,26.55,140,84.41,1603.86,4,Stayed,0
7302-ZHMHP,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,19.15,No,0,2577,,1,United States,California,Coronado,92118,"32.68674, -117.186612",32.68674,-117.186612,35,No,No,No,0,None,22.37,0,No,No,No,0,0,22.37,41.52,5,Joined,0
9571-EDEBV,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,No,0,5101,,1,United States,California,San Diego,92119,"32.802959, -117.027095",32.802959,-117.027095,60,No,Yes,Yes,8,None,34.72,10,Yes,No,Yes,0,0,2465.12,9427.97,5,Stayed,0
3520-FJGCV,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,No,0,6486,,1,United States,California,San Diego,92120,"32.807867, -117.060993",32.807867,-117.060993,47,No,Yes,Yes,2,None,17.3,14,Yes,Yes,Yes,0,0,1245.6,9372.25,3,Stayed,0
6563-VRERX,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,690.25,No,0,5212,,1,United States,California,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937,63,No,Yes,Yes,2,None,34.22,0,No,No,No,0,0,1129.26,1819.51,5,Stayed,0
6122-EFVKN,Male,0,No,Yes,24,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,No,0,5531,,1,United States,California,San Diego,92123,"32.808814, -117.134694",32.808814,-117.134694,44,No,No,No,0,None,0,20,No,Yes,Yes,0,0,0,830.8,3,Stayed,0
2805-EDJPQ,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,No,0,5926,,1,United States,California,San Diego,92124,"32.827238, -117.089287",32.827238,-117.089287,45,No,Yes,Yes,9,None,20.53,19,Yes,Yes,Yes,0,0,1149.68,6758.08,4,Stayed,0
6862-CQUMB,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,No,0,2640,,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,28,Yes,No,No,0,None,21.84,41,Yes,No,Yes,0,0,808.08,4454.88,4,Stayed,0
7156-MXBJE,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),85.1,3662.25,No,0,2319,,1,United States,California,San Diego,92127,"33.017518, -117.118456",33.017518,-117.118456,29,Yes,No,No,0,None,2.49,53,Yes,Yes,No,0,30,107.07,3799.32,3,Stayed,0
6158-HDPXZ,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,25.35,No,0,4193,,1,United States,California,San Diego,92128,"33.000269, -117.072093",33.000269,-117.072093,31,No,No,No,0,None,0,13,No,No,Yes,0,0,0,25.35,4,Joined,0
2863-IMQDR,Female,0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,No,0,6149,,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,52,No,No,No,0,None,23.45,8,Yes,Yes,Yes,0,0,1430.45,6739.15,3,Stayed,0
5686-CMAWK,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,86.75,1410.25,No,0,5863,,1,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091,41,No,No,No,0,None,49.71,4,No,Yes,Yes,0,0,845.07,2255.32,5,Stayed,0
5651-CRHKQ,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.2,3339.05,No,0,5325,,1,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666,53,No,Yes,Yes,3,None,13.23,16,No,Yes,Yes,0,0,542.43,3881.48,3,Stayed,0
8204-YJCLA,Male,1,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.8,4732.35,No,0,4886,,1,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.555828,-117.040073,78,No,Yes,Yes,1,Offer A,0,24,No,Yes,Yes,0,0,0,4732.35,3,Stayed,0
6583-SZVGP,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,No,0,5994,,1,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,59,No,No,No,0,None,9.91,4,Yes,No,Yes,0,0,475.68,5543.13,4,Stayed,0
1708-PBBOA,Female,0,No,No,42,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,54.75,2348.45,No,0,3179,,1,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577,51,No,No,No,0,None,0,13,Yes,Yes,No,0,80,0,2428.45,3,Stayed,0
8782-LKFPK,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.4,4063,No,0,4751,,1,United States,California,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672,50,No,No,No,0,None,44.92,16,Yes,No,Yes,0,0,1976.48,6039.48,4,Stayed,0
5522-JBWMO,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44,44,No,0,4020,,1,United States,California,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612,62,No,No,No,0,None,15.66,29,No,No,Yes,0,0,15.66,59.66,5,Joined,0
3597-MVHJT,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,No,0,2026,,1,United States,California,Brawley,92227,"33.03933, -115.191857",33.03933,-115.191857,49,No,No,No,0,None,35.17,24,Yes,No,Yes,0,0,949.59,3544.84,4,Stayed,0
9774-NRNAU,Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,No,0,5352,,1,United States,California,Cabazon,92230,"33.929812, -116.76058",33.929812,-116.76058,77,No,Yes,Yes,5,None,33.57,21,No,Yes,Yes,0,0,906.39,3215.94,3,Stayed,0
0224-RLWWD,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,No,0,3805,,1,United States,California,Calexico,92231,"32.690654, -115.431225",32.690654,-115.431225,73,No,No,No,0,Offer E,23.91,22,No,No,Yes,0,0,47.82,137.12,3,Joined,0
9967-ATRFS,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,367.55,No,0,3245,,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485,47,No,No,No,0,None,32.03,0,No,No,No,0,0,608.57,976.12,5,Stayed,0
3951-NJCVI,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,No,0,2677,,1,United States,California,Cathedral City,92234,"33.829583, -116.474131",33.829583,-116.474131,76,No,Yes,Yes,10,None,42.29,10,No,No,No,0,100,1776.18,5820.68,4,Stayed,0
2977-CEBSX,Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,No,0,5813,,1,United States,California,Coachella,92236,"33.680031, -116.171678",33.680031,-116.171678,61,No,No,No,0,None,13.28,24,Yes,Yes,Yes,0,0,876.48,6842.43,4,Stayed,0
0177-PXBAT,Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,No,0,5655,,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,78,No,Yes,Yes,7,None,25.15,20,No,Yes,Yes,0,0,829.95,4524.65,3,Stayed,0
2519-ERQOJ,Male,1,No,No,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.6,1803.7,No,0,5322,,1,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973,74,No,No,No,0,Offer C,0,11,No,Yes,Yes,0,0,0,1803.7,4,Stayed,0
5876-QMYLD,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,No,0,3742,,1,United States,California,Earp,92242,"34.137742, -114.36514",34.137742,-114.36514,44,No,Yes,Yes,10,None,17.82,0,No,No,No,0,0,409.86,824.96,4,Stayed,0
2277-AXSDC,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,No,0,4691,,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,46,No,No,No,0,None,43.8,0,No,No,No,0,0,1401.6,2025.75,4,Stayed,0
9442-JTWDL,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,No,0,5355,,1,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083,52,No,No,No,0,None,26.85,0,No,No,No,0,0,295.35,533.05,4,Stayed,0
3067-SVMTC,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,No,0,5160,,1,United States,California,Imperial,92251,"32.858595, -115.662709",32.858595,-115.662709,49,No,Yes,Yes,9,None,44.79,14,No,Yes,No,0,20,3045.72,6914.52,3,Stayed,0
5495-GPSRW,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,No,0,2120,,1,United States,California,Joshua Tree,92252,"34.167236, -116.281511",34.167236,-116.281511,62,No,No,No,0,None,27.11,0,No,No,No,0,0,542.2,961.6,5,Stayed,0
7606-BPHHN,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,No,0,5368,,1,United States,California,La Quinta,92253,"33.695532, -116.310571",33.695532,-116.310571,39,No,No,No,0,Offer A,30.44,0,No,No,No,0,0,2191.68,3660.43,3,Stayed,0
4742-DRORA,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.4,5812,No,0,4149,,1,United States,California,Mecca,92254,"33.543835, -115.993906",33.543835,-115.993906,59,No,Yes,Yes,5,Offer B,5.43,29,No,No,Yes,0,0,325.8,6137.8,4,Stayed,0
0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No,0,2844,,1,United States,California,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561,71,No,Yes,Yes,9,Offer C,31.86,23,Yes,No,Yes,0,0,1019.52,3880.97,5,Stayed,0
4163-NCJAK,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,1066.15,No,0,2438,,1,United States,California,Palm Desert,92260,"33.694501, -116.412711",33.694501,-116.412711,55,No,Yes,Yes,9,Offer B,35.46,0,No,No,No,0,0,1631.16,2697.31,4,Stayed,0
5233-AOZUF,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,No,0,3483,,1,United States,California,Palm Springs,92262,"33.839989, -116.659215",33.839989,-116.659215,62,No,Yes,Yes,3,None,5.39,17,No,No,Yes,0,0,156.31,2305.36,5,Stayed,0
5973-EJGDP,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473,No,0,4899,,1,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215,21,Yes,No,No,0,Offer B,1.51,52,No,Yes,No,0,0,77.01,4550.01,5,Stayed,0
1996-DBMUS,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,No,0,5523,,1,United States,California,Palo Verde,92266,"33.3249, -114.758334",33.3249,-114.758334,72,No,Yes,Yes,10,None,12.6,21,No,No,Yes,0,0,604.8,4149.85,3,Stayed,0
7916-VCCPB,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No,0,3624,,1,United States,California,Parker Dam,92267,"34.273872, -114.192901",34.273872,-114.192901,58,No,Yes,Yes,6,Offer D,40.03,20,No,No,Yes,0,0,640.48,1836.23,3,Stayed,0
4686-GEFRM,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,No,0,5582,,1,United States,California,Pioneertown,92268,"34.201108, -116.593456",34.201108,-116.593456,23,Yes,Yes,Yes,5,Offer A,45.24,42,Yes,Yes,Yes,0,0,3166.8,10025.7,3,Stayed,0
5249-QYHEX,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,No,0,3021,,1,United States,California,Rancho Mirage,92270,"33.763678, -116.429928",33.763678,-116.429928,27,Yes,Yes,Yes,2,Offer B,33.44,0,No,No,No,0,0,1337.6,2362.3,5,Stayed,0
