State Code,Claim Amount,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
MO,680.3615629,Extended,Bachelor,Unemployed,F,0,Suburban,Single,94,25,20,0,6,Personal L3,Hail,Call Center,451.2,Four-Door Car,Small
IA,710.7655397000002,Basic,Bachelor,Unemployed,F,0,Suburban,Married,61,2,15,0,2,Personal L2,Collision,Agent,541.561209,Four-Door Car,Medsize
IA,473.5184474,Extended,High School or Below,Unemployed,F,0,Suburban,Single,134,22,68,0,1,Personal L3,Scratch/Dent,Agent,964.8,SUV,Medsize
NE,687.4326693,Extended,College,Employed,M,22093,Suburban,Divorced,87,15,8,0,9,Corporate L3,Other,Branch,616.749885,Two-Door Car,Medsize
NE,241.1256575,Basic,College,Employed,M,54483,Suburban,Married,61,6,57,0,1,Personal L1,Scratch/Dent,Call Center,292.8,Two-Door Car,Medsize
NE,241.6542359,Basic,College,Medical Leave,F,18944,Rural,Married,63,20,64,0,1,Personal L3,Other,Call Center,125.274351,Four-Door Car,Medsize
IA,2398.154344,Basic,Bachelor,Employed,F,84365,Suburban,Married,66,14,42,0,2,Personal L3,Hail,Branch,316.8,Four-Door Car,Small
NE,469.2165155,Basic,College,Unemployed,M,0,Rural,Married,64,20,13,0,4,Personal L3,Hail,Agent,137.169296,Four-Door Car,Medsize
MO,360.0934326,Basic,High School or Below,Retired,F,25147,Suburban,Single,101,7,54,0,1,Corporate L1,Collision,Agent,694.598288,SUV,Medsize
OK,266.5222511,Basic,High School or Below,Medical Leave,M,14315,Suburban,Married,71,33,16,0,1,Personal L1,Hail,Branch,511.2,Four-Door Car,Medsize
NE,766.6520437999999,Extended,Master,Employed,F,87864,Urban,Married,94,19,42,0,8,Personal L3,Hail,Agent,421.456547,Two-Door Car,Medsize
MO,1667.589616,Extended,High School or Below,Employed,M,57844,Suburban,Married,85,16,31,1,2,Personal L3,Scratch/Dent,Branch,408.0,Four-Door Car,Small
IA,455.0856045,Premium,High School or Below,Disabled,F,17913,Suburban,Married,116,0,39,0,1,Personal L3,Scratch/Dent,Web,556.8,Four-Door Car,Small
NE,1176.393565,Extended,High School or Below,Employed,F,28806,Suburban,Married,99,35,75,0,2,Special L3,Hail,Call Center,475.2,Four-Door Car,Medsize
MO,1374.253724,Premium,High School or Below,Employed,M,90343,Urban,Single,175,11,68,0,3,Personal L2,Collision,Branch,833.072722,SUV,Medsize
IA,1613.841628,Basic,Master,Employed,F,79041,Rural,Married,199,14,48,0,3,Personal L3,Hail,Branch,419.26062,Luxury SUV,Small
KS,881.9018934000002,Basic,High School or Below,Employed,M,99845,Suburban,Married,110,23,25,1,8,Personal L2,Hail,Branch,528.0,SUV,Medsize
MO,667.3737677,Premium,College,Employed,M,85019,Suburban,Married,167,26,92,0,1,Personal L3,Hail,Agent,801.6,Sports Car,Medsize
MO,778.2126847999998,Basic,High School or Below,Employed,F,70059,Rural,Married,194,1,97,0,1,Personal L3,Hail,Agent,253.740993,Luxury SUV,Medsize
MO,1939.321145,Premium,College,Employed,F,70503,Rural,Divorced,164,11,11,1,2,Corporate L3,Collision,Agent,41.05291,SUV,Medsize
MO,397.413815,Basic,Bachelor,Unemployed,M,0,Suburban,Single,117,9,78,0,1,Personal L3,Hail,Agent,561.6,SUV,Medsize
IA,410.55809910000005,Basic,Bachelor,Employed,M,39492,Suburban,Married,105,20,81,0,1,Personal L3,Hail,Agent,756.0,SUV,Medsize
NE,230.84720550000003,Basic,College,Unemployed,M,0,Suburban,Single,68,9,34,0,1,Corporate L3,Hail,Web,489.6,Four-Door Car,Medsize
NE,537.2914477,Basic,Bachelor,Employed,M,50405,Rural,Divorced,70,6,21,1,9,Personal L2,Scratch/Dent,Call Center,7.0695830000000015,Four-Door Car,Medsize
IA,550.8315536,Basic,Doctor,Employed,F,96021,Urban,Married,68,5,30,0,5,Personal L1,Scratch/Dent,Branch,315.004602,Two-Door Car,Medsize
IA,239.8333185,Basic,High School or Below,Unemployed,M,0,Suburban,Married,65,26,97,0,1,Personal L3,Collision,Agent,422.947888,Two-Door Car,Medsize
MO,372.883013,Premium,High School or Below,Unemployed,M,0,Suburban,Single,105,13,22,0,1,Personal L3,Collision,Web,756.0,Four-Door Car,Medsize
IA,275.8498582,Basic,College,Employed,M,65794,Urban,Married,69,10,14,1,1,Personal L1,Collision,Branch,277.27294,Four-Door Car,Medsize
IA,370.3930261,Extended,Bachelor,Employed,M,21975,Suburban,Divorced,95,28,63,0,1,Corporate L1,Other,Agent,456.0,Four-Door Car,Large
MO,937.2843639,Extended,High School or Below,Unemployed,M,0,Suburban,Married,126,19,17,0,4,Personal L3,Scratch/Dent,Branch,604.8,SUV,Medsize
IA,499.1584471,Extended,Bachelor,Employed,F,56649,Suburban,Married,125,12,8,0,1,Special L2,Collision,Branch,780.090361,SUV,Large
KS,3940.01854,Premium,Master,Unemployed,M,0,Suburban,Single,181,22,96,0,2,Personal L3,Collision,Call Center,868.8,SUV,Medsize
MO,275.9978287,Basic,Bachelor,Employed,M,92296,Suburban,Married,69,4,65,0,1,Corporate L1,Hail,Agent,331.2,Two-Door Car,Medsize
IA,799.3003997000002,Premium,Bachelor,Employed,F,39448,Rural,Married,103,10,14,3,5,Personal L1,Scratch/Dent,Web,66.020788,Four-Door Car,Medsize
MO,523.5573528,Extended,Bachelor,Employed,F,71794,Urban,Married,131,19,48,0,1,Personal L3,Hail,Web,457.471225,SUV,Medsize
MO,263.3011837,Basic,High School or Below,Retired,F,21861,Suburban,Married,69,3,11,0,1,Personal L3,Hail,Agent,348.278032,Four-Door Car,Medsize
IA,276.4802284,Basic,College,Employed,F,31591,Urban,Married,72,17,65,4,1,Corporate L1,Scratch/Dent,Branch,240.24149900000003,Four-Door Car,Medsize
NE,808.4846371,Basic,Bachelor,Employed,F,60662,Suburban,Divorced,68,10,38,0,2,Special L1,Hail,Web,326.4,Two-Door Car,Medsize
MO,268.5177658,Basic,College,Retired,F,20608,Suburban,Divorced,73,10,24,0,1,Personal L2,Scratch/Dent,Branch,350.4,Four-Door Car,Small
MO,1220.812004,Basic,Master,Employed,F,21331,Urban,Divorced,103,18,84,0,2,Personal L3,Collision,Agent,419.062661,SUV,Large
NE,2009.043865,Basic,College,Unemployed,F,0,Urban,Single,66,16,19,1,2,Corporate L3,Collision,Agent,252.149798,Four-Door Car,Medsize
KS,3286.4404600000007,Basic,High School or Below,Employed,F,90783,Urban,Divorced,104,0,38,2,2,Personal L3,Collision,Agent,285.745227,SUV,Small
IA,249.1317024,Basic,Doctor,Employed,M,36631,Rural,Divorced,62,30,77,0,1,Corporate L1,Collision,Agent,67.530904,Four-Door Car,Large
MO,631.4596812999998,Extended,High School or Below,Unemployed,M,0,Suburban,Married,87,15,46,0,6,Personal L2,Hail,Web,417.6,Four-Door Car,Medsize
IA,1622.964891,Extended,College,Employed,M,26030,Suburban,Married,139,25,29,1,2,Corporate L3,Hail,Call Center,667.2,Sports Car,Medsize
OK,516.1789881,Basic,College,Unemployed,M,0,Suburban,Married,70,6,24,0,6,Personal L3,Collision,Web,469.491537,Four-Door Car,Medsize
OK,398.2266087,Basic,Bachelor,Unemployed,M,0,Suburban,Divorced,113,14,77,0,1,Personal L3,Scratch/Dent,Branch,542.4,SUV,Medsize
NE,1347.318567,Basic,Bachelor,Employed,M,25302,Suburban,Married,70,13,16,1,2,Personal L1,Hail,Branch,336.0,Four-Door Car,Medsize
KS,692.1973993,Extended,College,Medical Leave,F,16483,Urban,Married,90,14,68,0,9,Corporate L2,Scratch/Dent,Web,320.519977,Two-Door Car,Medsize
IA,827.644416,Extended,High School or Below,Unemployed,M,0,Suburban,Single,82,29,92,0,2,Personal L2,Scratch/Dent,Branch,590.4,Four-Door Car,Medsize
NE,1434.985991,Premium,Bachelor,Employed,M,73222,Urban,Married,180,24,43,0,3,Personal L1,Collision,Call Center,821.5167299999998,SUV,Large
MO,587.8199296,Basic,College,Employed,F,22061,Suburban,Married,74,25,25,0,8,Personal L2,Hail,Branch,355.2,Four-Door Car,Medsize
NE,266.605454,Basic,High School or Below,Employed,F,86321,Suburban,Married,66,7,25,0,1,Personal L1,Scratch/Dent,Call Center,316.8,Four-Door Car,Medsize
IA,534.5680997999998,Basic,Bachelor,Employed,M,54668,Suburban,Married,68,3,41,1,6,Personal L3,Collision,Call Center,326.4,Four-Door Car,Medsize
NE,477.7121596,Basic,High School or Below,Unemployed,F,0,Suburban,Married,62,15,80,0,3,Personal L3,Collision,Agent,297.6,Four-Door Car,Medsize
MO,1697.374021,Premium,High School or Below,Employed,M,69497,Rural,Married,142,30,31,0,2,Personal L3,Other,Agent,92.286763,SUV,Medsize
IA,251.8112127,Basic,High School or Below,Employed,M,86617,Urban,Single,63,9,10,0,1,Personal L3,Scratch/Dent,Agent,188.325603,Four-Door Car,Medsize
OK,1916.098994,Extended,Master,Employed,F,22705,Suburban,Divorced,239,19,59,0,7,Personal L1,Hail,Agent,1294.700423,Luxury SUV,Medsize
KS,627.3173441,Extended,College,Employed,F,20836,Rural,Married,79,25,2,0,9,Corporate L3,Collision,Branch,193.57032,Four-Door Car,Medsize
IA,396.481296,Extended,Bachelor,Employed,M,88410,Suburban,Single,99,30,31,0,1,Corporate L2,Other,Call Center,475.2,Four-Door Car,Medsize
MO,491.17730880000005,Basic,Bachelor,Unemployed,F,0,Suburban,Single,69,26,33,0,9,Personal L2,Other,Agent,496.8,Four-Door Car,Medsize
IA,780.531287,Basic,College,Retired,F,21073,Suburban,Divorced,106,25,54,1,3,Personal L2,Collision,Agent,508.8,SUV,Small
NE,720.0664877,Basic,College,Unemployed,F,0,Suburban,Married,66,16,77,0,2,Personal L1,Hail,Agent,316.8,Four-Door Car,Medsize
IA,538.9499465,Extended,College,Employed,M,66429,Rural,Married,136,35,93,0,1,Personal L3,Hail,Agent,57.712985,Sports Car,Medsize
MO,324.1314176,Extended,Doctor,Employed,F,66889,Urban,Married,80,6,16,0,1,Personal L1,Hail,Call Center,294.319428,Four-Door Car,Small
MO,552.8212807,Basic,Bachelor,Employed,M,36088,Suburban,Single,72,16,31,0,9,Corporate L3,Collision,Agent,345.6,Four-Door Car,Medsize
KS,717.3909404,Basic,Bachelor,Employed,M,75217,Rural,Single,61,12,47,1,2,Personal L3,Scratch/Dent,Branch,147.080303,Four-Door Car,Medsize
NE,707.6653181,Basic,Bachelor,Unemployed,M,0,Suburban,Single,68,8,9,0,2,Corporate L2,Collision,Branch,489.6,Two-Door Car,Large
MO,370.0385003,Extended,College,Retired,F,17557,Suburban,Married,96,6,5,0,1,Personal L2,Other,Web,666.724937,Four-Door Car,Medsize
MO,532.8835851,Basic,College,Employed,F,81064,Rural,Single,70,20,4,4,3,Personal L3,Collision,Agent,42.238585,Two-Door Car,Large
OK,483.8877084,Basic,High School or Below,Unemployed,F,0,Suburban,Single,66,2,45,0,5,Personal L3,Hail,Branch,700.331425,Four-Door Car,Small
KS,1070.04952,Extended,Bachelor,Employed,F,75313,Suburban,Married,89,16,64,1,2,Personal L1,Collision,Web,527.139074,Four-Door Car,Medsize
MO,787.9928952,Extended,Doctor,Employed,F,45703,Suburban,Married,98,17,36,0,9,Personal L1,Other,Agent,470.4,Two-Door Car,Small
MO,786.9432383999998,Basic,Bachelor,Employed,F,40036,Rural,Married,65,2,85,0,2,Personal L3,Collision,Agent,48.828732,Four-Door Car,Medsize
MO,258.6807171,Basic,Bachelor,Unemployed,M,0,Urban,Married,71,23,84,0,1,Personal L3,Hail,Branch,191.640085,Four-Door Car,Medsize
NE,728.6789075,Basic,High School or Below,Employed,M,65870,Urban,Married,61,21,40,1,2,Personal L2,Hail,Branch,202.847644,Four-Door Car,Large
MO,1179.799211,Basic,Bachelor,Employed,F,91469,Urban,Single,100,11,89,2,2,Personal L1,Collision,Agent,418.864555,SUV,Small
MO,938.6753031,Basic,High School or Below,Employed,M,42090,Rural,Married,119,0,61,0,3,Corporate L3,Collision,Branch,203.352239,SUV,Medsize
IA,630.8922374,Extended,Doctor,Employed,F,21368,Rural,Married,79,7,2,0,6,Corporate L3,Hail,Call Center,4.61262,Four-Door Car,Medsize
KS,1748.453438,Basic,Bachelor,Employed,F,78362,Suburban,Divorced,73,16,66,0,2,Personal L3,Collision,Agent,525.6,Four-Door Car,Small
IA,1542.801044,Extended,Bachelor,Employed,F,33879,Suburban,Married,98,16,82,0,2,Corporate L3,Collision,Branch,470.4,Two-Door Car,Small
NE,563.0793,Basic,High School or Below,Employed,M,72874,Suburban,Married,70,26,31,0,6,Special L3,Scratch/Dent,Branch,336.0,Four-Door Car,Small
MO,1813.118874,Extended,High School or Below,Unemployed,M,0,Suburban,Single,82,29,23,1,2,Personal L2,Scratch/Dent,Call Center,393.6,Four-Door Car,Large
MO,808.7219474999998,Premium,Bachelor,Unemployed,F,0,Suburban,Married,110,9,23,0,6,Personal L1,Collision,Web,550.825934,Two-Door Car,Medsize
NE,1845.357629,Basic,College,Employed,M,72215,Urban,Married,66,22,23,0,2,Personal L3,Hail,Web,247.911872,Four-Door Car,Medsize
MO,521.7513286999998,Basic,Bachelor,Employed,F,39854,Urban,Divorced,66,6,4,0,7,Corporate L2,Hail,Web,261.930545,Two-Door Car,Medsize
IA,483.5783179,Basic,College,Employed,M,36655,Suburban,Married,61,15,81,0,9,Personal L3,Collision,Web,295.223164,Four-Door Car,Small
IA,559.712496,Extended,High School or Below,Employed,F,37995,Suburban,Married,139,16,50,0,1,Personal L3,Collision,Branch,667.2,SUV,Medsize
MO,892.0463999,Premium,High School or Below,Employed,F,40867,Suburban,Married,112,21,98,0,7,Corporate L3,Collision,Branch,537.6,Two-Door Car,Large
IA,599.5411008,Extended,Bachelor,Medical Leave,F,28804,Rural,Married,78,6,84,0,3,Personal L3,Collision,Web,76.025368,Two-Door Car,Large
MO,3849.694701,Extended,High School or Below,Employed,F,48409,Urban,Single,124,13,60,0,2,Special L3,Collision,Agent,345.211703,SUV,Medsize
MO,838.2630118,Basic,High School or Below,Retired,M,19683,Suburban,Married,117,17,41,1,9,Personal L3,Collision,Web,561.6,Sports Car,Medsize
KS,1337.202426,Premium,High School or Below,Employed,F,88706,Suburban,Married,110,14,72,1,2,Corporate L3,Scratch/Dent,Branch,528.0,Two-Door Car,Small
KS,897.2140307,Basic,Bachelor,Employed,M,89689,Rural,Divorced,74,14,4,0,2,Personal L3,Collision,Branch,136.82953700000002,Four-Door Car,Large
MO,540.5518390999998,Basic,High School or Below,Employed,F,67241,Rural,Married,68,22,6,1,9,Personal L3,Hail,Call Center,5.674809,Two-Door Car,Medsize
MO,935.2478998,Extended,High School or Below,Employed,M,75436,Rural,Married,78,10,20,0,2,Personal L2,Hail,Agent,9.747443,Four-Door Car,Medsize
NE,433.98710530000005,Basic,College,Employed,F,91761,Suburban,Married,109,33,20,2,1,Personal L1,Scratch/Dent,Branch,779.052276,SUV,Medsize
MO,1772.376398,Extended,College,Employed,F,25771,Suburban,Married,222,21,58,0,4,Personal L1,Collision,Branch,1253.984948,Luxury SUV,Medsize
IA,750.7455372000002,Basic,College,Employed,M,60920,Urban,Single,64,10,61,0,2,Personal L2,Hail,Agent,231.201886,Two-Door Car,Medsize
KS,802.9393076,Premium,High School or Below,Employed,F,96869,Suburban,Single,101,25,97,0,3,Personal L3,Hail,Agent,628.498605,Four-Door Car,Medsize
KS,283.1587689,Extended,College,Retired,M,17752,Suburban,Married,77,26,87,0,1,Personal L3,Scratch/Dent,Agent,369.6,Four-Door Car,Medsize
NE,1008.037031,Extended,College,Employed,M,60944,Urban,Married,130,10,38,2,4,Personal L3,Hail,Web,623.505066,SUV,Medsize
MO,650.3397049,Extended,High School or Below,Disabled,F,22081,Suburban,Married,84,1,9,0,6,Personal L2,Collision,Agent,451.670309,Two-Door Car,Small
KS,333.1445625,Extended,College,Employed,M,73695,Suburban,Married,84,28,84,0,1,Personal L3,Scratch/Dent,Call Center,403.2,Four-Door Car,Medsize
MO,462.0390087,Extended,College,Unemployed,F,0,Suburban,Single,130,11,0,0,1,Personal L2,Scratch/Dent,Agent,936.0,SUV,Medsize
NE,247.1528431,Basic,High School or Below,Employed,M,95697,Rural,Married,61,16,55,0,1,Personal L2,Hail,Agent,114.273025,Two-Door Car,Medsize
IA,649.4243995,Extended,College,Medical Leave,F,15300,Suburban,Married,85,17,16,0,9,Personal L2,Scratch/Dent,Call Center,408.0,Four-Door Car,Small
KS,965.7579498,Extended,High School or Below,Unemployed,M,0,Suburban,Married,131,34,61,0,9,Corporate L1,Collision,Agent,628.8,SUV,Medsize
OK,490.48947310000005,Extended,College,Retired,F,12902,Suburban,Divorced,139,3,51,0,1,Personal L1,Collision,Agent,667.2,Sports Car,Medsize
NE,480.2477033,Basic,High School or Below,Employed,M,29809,Suburban,Married,61,13,17,0,9,Personal L3,Hail,Call Center,365.312072,Four-Door Car,Medsize
OK,795.5774757999999,Basic,High School or Below,Unemployed,M,0,Suburban,Married,74,17,27,0,2,Personal L3,Hail,Web,355.2,Four-Door Car,Medsize
IA,694.1900812000001,Extended,High School or Below,Unemployed,M,0,Suburban,Married,96,21,18,0,3,Personal L3,Hail,Call Center,460.8,Four-Door Car,Small
IA,838.2478392,Basic,Bachelor,Employed,M,25998,Suburban,Married,71,16,38,0,2,Personal L3,Hail,Call Center,791.8780419999998,Four-Door Car,Medsize
IA,353.6431774,Extended,Doctor,Employed,F,28248,Suburban,Single,90,25,89,0,1,Personal L3,Hail,Branch,634.385937,Four-Door Car,Small
MO,324.4816567,Extended,College,Employed,F,68103,Urban,Divorced,82,28,91,0,1,Personal L2,Hail,Branch,277.795988,Two-Door Car,Medsize
MO,761.1212763999998,Premium,High School or Below,Unemployed,F,0,Suburban,Single,103,33,54,0,3,Special L2,Collision,Agent,741.6,Four-Door Car,Medsize
IA,450.5398267,Basic,Doctor,Employed,F,81079,Rural,Married,111,11,5,0,1,Special L3,Hail,Web,134.222332,SUV,Medsize
OK,244.5844833,Basic,Master,Disabled,F,22732,Rural,Married,62,31,35,0,1,Personal L1,Scratch/Dent,Branch,15.616535,Four-Door Car,Medsize
OK,1647.776843,Basic,High School or Below,Employed,F,49825,Suburban,Married,70,14,27,3,2,Corporate L3,Scratch/Dent,Agent,336.0,Two-Door Car,Medsize
IA,354.6400212,Basic,College,Unemployed,F,0,Suburban,Single,103,11,92,0,1,Personal L3,Scratch/Dent,Branch,621.9593570000002,SUV,Small
OK,427.727009,Basic,High School or Below,Employed,M,77265,Suburban,Married,107,23,9,0,1,Personal L2,Hail,Call Center,513.6,SUV,Small
MO,478.4773547,Basic,High School or Below,Unemployed,M,0,Suburban,Single,72,20,41,0,7,Corporate L2,Scratch/Dent,Web,779.629297,Four-Door Car,Medsize
MO,757.2237727,Premium,College,Disabled,M,12876,Urban,Married,107,8,90,2,3,Corporate L3,Collision,Call Center,425.964628,Four-Door Car,Large
NE,1176.087637,Extended,Bachelor,Employed,M,36431,Suburban,Married,99,27,59,0,2,Personal L1,Collision,Agent,513.252488,Two-Door Car,Small
IA,393.3813993,Basic,High School or Below,Employed,M,25927,Suburban,Single,103,6,20,0,1,Personal L1,Hail,Web,674.973614,SUV,Medsize
OK,570.0761832999998,Basic,Bachelor,Employed,F,26811,Suburban,Married,72,22,82,0,3,Personal L3,Other,Agent,465.763576,Two-Door Car,Medsize
IA,349.8634784,Extended,High School or Below,Employed,F,41711,Urban,Single,90,3,89,0,1,Personal L2,Collision,Agent,351.286604,Four-Door Car,Medsize
NE,576.8091295,Basic,College,Employed,F,35091,Suburban,Divorced,74,27,19,0,9,Corporate L1,Collision,Branch,418.927204,Two-Door Car,Medsize
NE,636.1954003,Extended,Bachelor,Unemployed,F,0,Suburban,Married,87,17,33,0,3,Corporate L1,Other,Agent,417.6,Four-Door Car,Medsize
IA,650.3397049,Extended,High School or Below,Disabled,F,22081,Suburban,Married,84,1,9,0,6,Personal L1,Collision,Agent,451.670309,Two-Door Car,Small
KS,683.2111972,Extended,Bachelor,Unemployed,F,0,Suburban,Married,93,7,90,1,5,Personal L3,Collision,Agent,446.4,Four-Door Car,Small
IA,578.5223477000002,Basic,College,Employed,M,31320,Urban,Married,72,30,95,0,5,Personal L3,Collision,Branch,293.86579,Four-Door Car,Medsize
IA,561.9689084,Premium,High School or Below,Unemployed,M,0,Suburban,Married,153,25,5,0,1,Personal L3,Hail,Web,1027.0000289999996,SUV,Medsize
IA,259.92896,Basic,Doctor,Employed,M,33947,Urban,Married,66,10,48,1,1,Personal L3,Hail,Web,192.213037,Four-Door Car,Medsize
MO,673.2970948,Basic,High School or Below,Unemployed,F,0,Suburban,Single,62,10,31,0,2,Personal L3,Hail,Agent,446.4,Two-Door Car,Medsize
MO,1832.186647,Basic,College,Employed,F,21189,Suburban,Divorced,66,4,2,0,2,Personal L3,Scratch/Dent,Agent,316.8,Two-Door Car,Medsize
KS,910.2902307,Premium,Doctor,Employed,M,73759,Suburban,Married,114,2,25,3,6,Personal L3,Collision,Agent,547.2,Four-Door Car,Small
IA,400.2857594,Basic,High School or Below,Unemployed,M,0,Suburban,Single,114,3,93,0,1,Personal L2,Scratch/Dent,Call Center,820.8,SUV,Medsize
IA,862.0997438999998,Premium,Bachelor,Employed,F,44988,Suburban,Married,108,30,57,0,3,Corporate L2,Collision,Web,518.4,Two-Door Car,Medsize
IA,1038.8986,Extended,College,Employed,F,33432,Rural,Single,90,28,43,0,2,Corporate L3,Collision,Agent,161.423101,Two-Door Car,Medsize
IA,842.7172486,Extended,Bachelor,Employed,F,46503,Suburban,Divorced,215,4,21,1,1,Personal L2,Collision,Agent,1032.0,Luxury SUV,Medsize
MO,700.7274227999999,Basic,Bachelor,Unemployed,M,0,Suburban,Single,101,12,12,0,6,Corporate L3,Hail,Branch,973.787176,SUV,Medsize
IA,517.6579135,Basic,Master,Employed,F,23636,Rural,Married,65,19,10,0,3,Personal L3,Hail,Call Center,81.452537,Four-Door Car,Large
IA,538.9499465,Extended,College,Employed,M,66429,Rural,Married,136,35,93,0,1,Personal L3,Hail,Agent,57.712985,Sports Car,Medsize
KS,406.7004737,Basic,High School or Below,Employed,F,28466,Urban,Married,102,33,91,0,1,Personal L3,Scratch/Dent,Agent,371.802628,SUV,Medsize
IA,443.4941371000001,Basic,Bachelor,Employed,F,58082,Rural,Married,112,31,66,1,1,Personal L3,Collision,Call Center,103.022126,SUV,Medsize
NE,1401.052742,Basic,Bachelor,Employed,F,36523,Rural,Married,71,28,67,0,2,Personal L1,Hail,Web,101.353875,Four-Door Car,Medsize
OK,1235.005824,Premium,Bachelor,Employed,M,54710,Urban,Married,103,13,46,0,2,Personal L3,Scratch/Dent,Branch,294.058449,Two-Door Car,Medsize
MO,816.1576876,Basic,High School or Below,Employed,F,73466,Rural,Married,102,2,71,1,6,Personal L1,Scratch/Dent,Call Center,204.74051,SUV,Medsize
